s_id,direction,lane,lat,long,month,dailytraffic
158,1,1,33.558282,86.830315,1,12227
39,1,1,45.965333,116.26193,1,110024
101905,3,1,33.28356,111.1366,1,116809
158,5,1,33.558282,86.830315,1,175231
158,5,1,41.655382,83.555778,1,175231
101903,7,2,33.276598,111.364297,1,85204
158,5,1,45.555609,113.941384,1,175231
101903,7,1,33.276598,111.364297,1,172616
39,1,1,35.140817,81.313481,1,110024
600051,1,1,30.81683,86.12305,1,79115
158,5,2,33.558282,86.830315,1,373605
101903,3,2,33.276598,111.364297,1,74866
158,5,2,41.655382,83.555778,1,373605
600051,5,1,30.81683,86.12305,1,98780
158,5,3,33.558282,86.830315,1,384368
101903,3,1,33.276598,111.364297,1,176130
39,1,1,33.97013,83.39231,1,110024
158,5,3,41.655382,83.555778,1,384368
101898,7,2,33.371938,111.482852,1,305715
158,5,4,33.558282,86.830315,1,410196
600366,3,1,30.7409,86.22705,1,463611
101898,7,1,33.371938,111.482852,1,250979
158,5,4,41.655382,83.555778,1,410196
590296,5,1,30.22057,84.36242,1,242733
101926,7,1,33.573809,110.658209,1,31860
39,1,1,41.59038,109.61805,1,110024
101905,3,2,33.28356,111.1366,1,40083
158,1,1,41.655382,83.555778,1,12227
158,1,1,43.49215,110.82752,1,12227
101926,3,1,33.573809,110.658209,1,32671
158,1,1,45.555609,113.941384,1,12227
101922,7,2,33.396054,110.77232,1,107133
158,1,2,33.558282,86.830315,1,265581
101922,7,1,33.396054,110.77232,1,130491
39,1,1,44.061783,91.63755,1,110024
158,1,2,41.655382,83.555778,1,265581
158,1,3,33.558282,86.830315,1,294751
101922,3,2,33.396054,110.77232,1,115315
158,1,3,41.655382,83.555778,1,294751
101922,3,1,33.396054,110.77232,1,120522
158,1,4,33.558282,86.830315,1,373531
101905,7,2,33.28356,111.1366,1,54744
39,1,1,42.205465,71.339344,1,110024
590296,1,1,30.22057,84.36242,1,255655
158,1,4,41.655382,83.555778,1,373531
158,1,5,33.558282,86.830315,1,415797
101905,7,1,33.28356,111.1366,1,103862
158,1,6,33.558282,86.830315,1,301723
158,5,1,33.39744,84.55165,1,175231
39,1,1,31.863279,87.746896,1,110024
155,5,5,33.54383,86.826916,1,22431
155,5,3,33.54383,86.826916,1,459914
102167,5,1,33.29742,114.221793,1,40952
152,5,1,32.64835,83.60868,1,101912
102167,1,1,33.29742,114.221793,1,39271
152,5,1,33.525685,86.827032,1,101912
40,3,1,31.126292,85.068173,1,63782
102094,5,1,34.021485,112.804009,1,205444
152,5,1,33.865756,81.316506,1,101912
570318,7,2,30.71685,86.61029,1,324775
152,5,2,32.64835,83.60868,1,365070
102094,1,1,34.021485,112.804009,1,199742
152,5,2,33.525685,86.827032,1,365070
102089,5,2,34.852781,113.638824,1,36699
39,5,2,31.863279,87.746896,1,98967
152,5,3,33.525685,86.827032,1,410642
102089,5,1,34.852781,113.638824,1,106066
570356,1,1,30.91501,86.48605,1,82435
152,5,4,33.525685,86.827032,1,456789
152,5,5,33.525685,86.827032,1,388778
102089,1,2,34.852781,113.638824,1,34658
154,1,1,33.53518,86.823564,1,299452
39,5,2,30.782845,91.348434,1,98967
570318,7,1,30.71685,86.61029,1,501125
102089,1,1,34.852781,113.638824,1,102729
152,1,5,33.525685,86.827032,1,441683
40,3,1,34.42665,84.1198,1,63782
102178,7,1,36.702758,110.27979,1,56644
152,1,1,33.525685,86.827032,1,133572
102178,3,1,36.702758,110.27979,1,56098
152,1,1,33.865756,81.316506,1,133572
152,1,1,35.036376,85.183925,1,133572
40,3,2,31.126292,85.068173,1,16285
102174,7,1,36.14743,111.1425,1,60431
152,1,2,32.64835,83.60868,1,290787
570318,3,1,30.71685,86.61029,1,520247
102174,3,1,36.14743,111.1425,1,59142
152,1,2,33.525685,86.827032,1,290787
102171,7,1,36.078152,111.382091,1,76792
152,1,2,35.036376,85.183925,1,290787
40,3,1,39.56391,75.02871,1,63782
152,1,3,33.525685,86.827032,1,375877
102171,3,1,36.078152,111.382091,1,72866
570318,3,2,30.71685,86.61029,1,295353
152,1,3,35.036376,85.183925,1,375877
102168,5,1,33.657871,114.217165,1,129632
152,1,4,33.525685,86.827032,1,507996
102168,1,1,33.657871,114.217165,1,126913
152,1,4,35.036376,85.183925,1,507996
155,5,4,33.54383,86.826916,1,317142
154,1,1,35.048224,85.188437,1,299452
102087,5,2,35.256407,114.157858,1,56381
155,1,1,35.786867,88.867829,1,68259
155,1,1,36.338293,107.790135,1,68259
39,5,1,42.205465,71.339344,1,43077
155,1,2,31.72572,84.17222,1,345430
155,1,2,33.54383,86.826916,1,345430
570385,7,2,30.39222,86.54611,1,257782
155,1,2,35.786867,88.867829,1,345430
155,1,2,36.338293,107.790135,1,345430
155,1,3,33.54383,86.826916,1,409260
155,1,4,33.54383,86.826916,1,451651
39,5,1,41.59038,109.61805,1,43077
155,1,5,33.54383,86.826916,1,328927
155,5,1,31.72572,84.17222,1,400248
580024,1,1,35.48373,93.13237,1,12172
155,5,1,33.54383,86.826916,1,400248
155,5,1,36.338293,107.790135,1,400248
155,5,2,31.72572,84.17222,1,416945
155,5,2,33.54383,86.826916,1,416945
39,5,1,35.140817,81.313481,1,43077
155,5,2,36.338293,107.790135,1,416945
580024,5,1,35.48373,93.13237,1,12485
155,1,1,33.54383,86.826916,1,68259
570356,5,1,30.91501,86.48605,1,81434
155,1,1,31.72572,84.17222,1,68259
102084,1,1,35.983696,114.707907,1,136087
154,1,2,33.53518,86.823564,1,430977
154,1,2,35.048224,85.188437,1,430977
102087,5,1,35.256407,114.157858,1,67672
39,5,1,48.268577,112.5321,1,43077
154,1,3,33.53518,86.823564,1,537636
102087,1,2,35.256407,114.157858,1,70209
570385,3,1,30.39222,86.54611,1,278758
154,1,3,35.048224,85.188437,1,537636
102087,1,1,35.256407,114.157858,1,54957
154,1,4,33.53518,86.823564,1,362844
154,1,4,35.048224,85.188437,1,362844
39,5,1,45.965333,116.26193,1,43077
102084,5,2,35.983696,114.707907,1,66378
154,5,1,33.53518,86.823564,1,375261
570385,3,2,30.39222,86.54611,1,280195
102084,5,1,35.983696,114.707907,1,134268
154,5,2,33.53518,86.823564,1,409265
102084,1,2,35.983696,114.707907,1,58434
154,5,3,33.53518,86.823564,1,484077
39,5,1,44.061783,91.63755,1,43077
154,5,4,33.53518,86.823564,1,396478
570385,7,1,30.39222,86.54611,1,308189
700322,1,1,28.71535,80.88965,1,160275
208,3,0,41.7825,92.0075,1,23004
208,7,0,32.729705,97.606773,1,22824
274,1,1,32.331614,86.299265,1,64058
24,7,1,35.929722,86.239267,1,76732
274,1,1,33.52804,84.42082,1,64058
274,1,1,41.4344,92.995,1,64058
274,1,1,43.763136,116.46453,1,64058
274,1,2,32.331614,86.299265,1,95334
730335,7,1,29.4765,81.17428,1,270521
274,1,2,33.52804,84.42082,1,95334
274,1,2,41.4344,92.995,1,95334
273,5,2,60.495656,149.697357,1,16997
24,7,1,33.377872,80.618367,1,76732
274,5,1,33.52804,84.42082,1,67287
274,5,1,41.4344,92.995,1,67287
274,5,1,43.763136,116.46453,1,67287
730335,7,2,29.4765,81.17428,1,205494
274,5,2,32.331614,86.299265,1,86474
274,5,2,33.52804,84.42082,1,86474
24,7,1,31.15024,81.49059,1,76732
100571,7,2,35.10098,109.6295,1,60063
100571,7,1,35.10098,109.6295,1,157248
274,5,1,32.331614,86.299265,1,67287
730335,3,2,29.4765,81.17428,1,253576
273,5,2,33.46206,84.33224,1,16997
273,5,1,60.495656,149.697357,1,1181
263,5,1,42.8231,91.1789,1,24116
263,5,2,33.94201,83.40852,1,152468
100709,3,1,35.657936,112.138621,1,49512
730263,5,1,29.38624,81.18876,1,192482
263,5,2,34.040614,86.019771,1,152468
268,3,0,21.474836,214.748364,1,1957679
24,7,1,41.776137,71.284135,1,76732
268,7,0,21.474836,214.748364,1,1976815
269,3,0,21.474836,214.748364,1,3268391
730263,5,2,29.38624,81.18876,1,138118
269,7,0,21.474836,214.748364,1,3396341
24,7,1,40.404898,79.405779,1,76732
272,3,1,33.92,84.32495,1,177263
272,3,1,60.47334,151.120071,1,177263
272,7,1,33.92,84.32495,1,178297
730335,3,1,29.4765,81.17428,1,233650
272,7,1,60.47334,151.120071,1,178297
273,1,1,33.46206,84.33224,1,18258
24,7,1,40.0709,80.6003,1,76732
273,1,1,60.495656,149.697357,1,18258
273,5,1,33.46206,84.33224,1,1181
274,5,2,41.4344,92.995,1,86474
740035,3,1,35.277412,91.260162,1,53562
100571,5,0,39.570751,107.771834,1,45789
274,5,2,43.763136,116.46453,1,86474
279,5,0,30.196486,103.236527,1,1630041
100556,3,1,35.001578,110.603436,1,171762
24,3,1,40.404898,79.405779,1,82747
100544,7,2,35.20534,111.4979,1,112252
280,1,0,21.474836,214.748364,1,1191622
740047,5,2,30.7761,81.97898,1,68147
100544,7,1,35.20534,111.4979,1,231973
280,1,0,30.330307,103.630819,1,1191622
24,3,1,40.0709,80.6003,1,82747
100544,3,2,35.20534,111.4979,1,156936
100544,3,1,35.20534,111.4979,1,220072
740132,1,1,30.71832,81.66905,1,373927
100542,7,2,35.206538,111.601544,1,215361
740132,1,2,30.71832,81.66905,1,526574
280,5,0,21.474836,214.748364,1,1595202
24,3,1,35.929722,86.239267,1,82747
100542,7,1,35.206538,111.601544,1,372238
740132,1,3,30.71832,81.66905,1,374193
100542,3,2,35.206538,111.601544,1,162233
740132,5,1,30.71832,81.66905,1,407347
100542,3,1,35.206538,111.601544,1,380631
100556,3,2,35.001578,110.603436,1,59890
100709,7,1,35.657936,112.138621,1,49677
740047,5,1,30.7761,81.97898,1,185077
24,3,1,41.776137,71.284135,1,82747
24,7,1,30.638466,87.801841,1,76732
100571,3,2,35.10098,109.6295,1,149570
276,3,1,43.5993,116.558919,1,259594
276,3,1,61.571404,149.374453,1,259594
740035,7,1,35.277412,91.260162,1,74579
276,3,2,43.5993,116.558919,1,179737
276,3,2,61.571404,149.374453,1,179737
276,7,1,43.5993,116.558919,1,166565
24,7,1,30.197229,93.186906,1,76732
276,7,1,61.571404,149.374453,1,166565
276,7,2,43.5993,116.558919,1,278175
740047,1,1,30.7761,81.97898,1,194253
276,7,2,61.571404,149.374453,1,278175
279,1,0,21.474836,214.748364,1,1517088
100571,3,1,35.10098,109.6295,1,54444
24,3,1,48.196883,114.356349,1,82747
279,1,0,30.196486,103.236527,1,1517088
740047,1,2,30.7761,81.97898,1,50793
100571,1,0,39.570751,107.771834,1,45397
100556,7,2,35.001578,110.603436,1,62625
279,5,0,21.474836,214.748364,1,1630041
100556,7,1,35.001578,110.603436,1,185503
24,7,1,48.196883,114.356349,1,76732
263,5,1,34.040614,86.019771,1,24116
263,5,1,33.94201,83.40852,1,24116
100808,5,1,32.526031,110.928739,1,103680
100808,1,2,32.526031,110.928739,1,74990
249,3,0,29.447223,98.680737,1,146681
100808,1,1,32.526031,110.928739,1,101572
25,5,1,31.771645,85.184892,1,25372
729914,1,1,30.35666,81.76062,1,571625
100788,7,1,33.798049,112.148968,1,110832
249,3,0,38.356044,104.846885,1,146681
100788,3,1,33.798049,112.148968,1,118549
100784,7,2,33.83016,112.297028,1,23061
249,7,0,29.447223,98.680737,1,146522
25,5,1,31.60861,82.46186,1,25372
729914,1,2,30.35666,81.76062,1,600345
100784,7,1,33.83016,112.297028,1,84513
100784,3,1,33.83016,112.297028,1,103442
249,7,0,38.356044,104.846885,1,146522
100783,7,1,33.824765,112.379108,1,72784
25,1,2,33.377872,80.618367,1,26237
729914,5,1,30.35666,81.76062,1,562430
100783,3,2,33.824765,112.379108,1,23627
100783,3,1,33.824765,112.379108,1,60702
100808,5,2,32.526031,110.928739,1,71684
100781,5,1,34.076329,109.906405,1,72914
729905,5,3,30.13464,81.53441,1,847711
248,7,0,38.386241,105.770659,1,42734
247,1,0,27.84384,97.632297,1,207655
100845,7,1,32.988808,109.1793,1,3850
100845,3,1,32.988808,109.1793,1,3807
25,5,2,31.60861,82.46186,1,86580
729905,1,3,30.13464,81.53441,1,877731
247,1,0,40.413757,104.869888,1,207655
100828,5,1,34.985013,110.088775,1,15358
100828,1,1,34.985013,110.088775,1,15659
247,5,0,27.84384,97.632297,1,209999
25,5,1,41.773803,71.136856,1,25372
729905,5,1,30.13464,81.53441,1,924380
100825,5,2,34.634483,110.094788,1,4704
100825,5,1,34.634483,110.094788,1,38058
247,5,0,40.413757,104.869888,1,209999
100825,1,2,34.634483,110.094788,1,4752
248,3,0,38.386241,105.770659,1,43558
25,5,1,36.247924,83.524725,1,25372
729905,5,2,30.13464,81.53441,1,1106116
100825,1,1,34.634483,110.094788,1,39042
100813,5,1,32.729234,110.646865,1,46061
100813,1,1,32.729234,110.646865,1,46948
25,5,1,33.377872,80.618367,1,25372
280,5,0,30.330307,103.630819,1,1595202
100781,1,1,34.076329,109.906405,1,71502
25,1,2,31.771645,85.184892,1,26237
25,1,1,33.377872,80.618367,1,92082
100723,3,1,35.178557,114.564731,1,153602
730222,1,1,35.23862,91.69184,1,96772
100712,7,2,35.232022,113.996168,1,128082
260,7,0,37.430739,105.465424,1,58963
100712,7,1,35.232022,113.996168,1,76632
100712,3,2,35.232022,113.996168,1,112953
25,1,1,31.771645,85.184892,1,92082
730222,5,1,35.23862,91.69184,1,101376
263,1,1,33.94201,83.40852,1,87021
263,1,1,34.040614,86.019771,1,87021
100712,3,1,35.232022,113.996168,1,86286
730263,1,1,29.38624,81.18876,1,245529
263,1,1,42.8231,91.1789,1,87021
263,1,2,33.94201,83.40852,1,94581
25,1,1,31.60861,82.46186,1,92082
100710,7,1,35.98555,112.1232,1,60774
263,1,2,34.040614,86.019771,1,94581
263,1,3,34.040614,86.019771,1,6810
100710,3,1,35.98555,112.1232,1,59916
730263,1,2,29.38624,81.18876,1,106740
260,3,0,37.430739,105.465424,1,60332
256,1,0,29.589095,95.286548,1,385359
100723,3,2,35.178557,114.564731,1,76514
257,5,0,37.019246,107.876467,1,125023
729914,5,2,30.35666,81.76062,1,651932
100735,5,2,34.341874,112.137454,1,60496
256,1,0,40.214497,105.102414,1,385359
100735,5,1,34.341874,112.137454,1,159684
100735,1,2,34.341874,112.137454,1,72913
100735,1,1,34.341874,112.137454,1,146011
25,1,2,31.60861,82.46186,1,26237
730018,1,1,35.42583,91.83972,1,60023
256,5,0,29.589095,95.286548,1,374499
100726,7,2,35.228261,114.348767,1,37502
730018,5,1,35.42583,91.83972,1,59358
256,5,0,40.214497,105.102414,1,374499
25,1,1,41.773803,71.136856,1,92082
100726,7,1,35.228261,114.348767,1,92616
100726,3,2,35.228261,114.348767,1,28064
100726,3,1,35.228261,114.348767,1,95919
730076,1,1,35.44846,91.072871,1,15805
257,1,0,37.019246,107.876467,1,123973
100723,7,2,35.178557,114.564731,1,110227
25,1,1,36.247924,83.524725,1,92082
100723,7,1,35.178557,114.564731,1,121122
730076,5,1,35.44846,91.072871,1,15982
72,3,1,39.88255,74.562788,1,38270
24,3,1,33.377872,80.618367,1,82747
740132,5,2,30.71832,81.66905,1,555487
100450,3,1,27.93786,82.25511,1,134404
293,5,0,21.474836,214.748364,1,1084127
100449,5,3,27.92588,82.35058,1,290450
293,5,1,34.561671,86.980225,1,165039
100449,5,2,27.92588,82.35058,1,234918
293,5,2,34.561671,86.980225,1,162005
100449,5,1,27.92588,82.35058,1,253544
750104,3,2,28.54169,81.08634,1,220221
293,5,2,47.4449,102.8197,1,162005
100449,1,3,27.92588,82.35058,1,246556
293,5,3,34.561671,86.980225,1,167035
100449,1,2,27.92588,82.35058,1,238506
100449,1,1,27.92588,82.35058,1,192623
750104,7,1,28.54169,81.08634,1,480319
100448,5,3,27.98726,82.50514,1,358063
100448,5,2,27.98726,82.50514,1,375022
100448,5,1,27.98726,82.50514,1,268100
100448,1,3,27.98726,82.50514,1,292120
100448,1,2,27.98726,82.50514,1,360062
750104,7,2,28.54169,81.08634,1,377723
100448,1,1,27.98726,82.50514,1,206389
750104,3,1,28.54169,81.08634,1,630960
302,1,0,29.305493,98.621308,1,44622
293,1,3,34.561671,86.980225,1,143206
293,1,2,34.561671,86.980225,1,136836
100451,7,2,28.01417,82.61363,1,252602
292,1,0,21.474836,214.748364,1,1157689
100451,7,1,28.01417,82.61363,1,253135
292,1,0,32.182371,98.267677,1,1157689
750038,7,1,28.55072,81.59719,1,345489
100451,3,3,28.01417,82.61363,1,204545
100451,3,2,28.01417,82.61363,1,265156
292,5,0,21.474836,214.748364,1,1182470
100451,3,1,28.01417,82.61363,1,265389
750038,7,2,28.55072,81.59719,1,444014
100450,7,4,27.93786,82.25511,1,261032
292,5,0,32.182371,98.267677,1,1182470
100450,7,3,27.93786,82.25511,1,209221
293,1,0,21.474836,214.748364,1,1058893
100450,7,2,27.93786,82.25511,1,197331
750038,7,3,28.55072,81.59719,1,522121
100450,7,1,27.93786,82.25511,1,174095
293,1,1,34.561671,86.980225,1,212544
100450,3,4,27.93786,82.25511,1,290877
293,1,1,47.4449,102.8197,1,212544
100450,3,3,27.93786,82.25511,1,257973
100450,3,2,27.93786,82.25511,1,166226
289,5,0,21.474836,214.748364,1,546105
100447,7,2,27.99635,82.38209,1,292853
750130,3,1,28.43779,81.47464,1,513229
100400,1,2,33.884328,112.147784,1,342127
100400,1,1,33.884328,112.147784,1,349192
21,7,1,40.052397,81.557293,1,36613
305,3,0,29.316515,98.584414,1,25874
100399,5,4,33.855851,112.144684,1,178564
100399,5,3,33.855851,112.144684,1,372326
750130,7,3,28.43779,81.47464,1,665121
305,3,0,38.20895,103.787724,1,25874
21,7,1,36.105318,87.625475,1,36613
100399,5,2,33.855851,112.144684,1,360864
100399,5,1,33.855851,112.144684,1,50504
305,7,0,29.316515,98.584414,1,25327
750130,7,4,28.43779,81.47464,1,652581
100399,1,4,33.855851,112.144684,1,247453
100399,1,3,33.855851,112.144684,1,273621
21,7,1,33.683278,85.526441,1,36613
305,7,0,38.20895,103.787724,1,25327
100399,1,2,33.855851,112.144684,1,115444
307,1,0,38.934235,105.157882,1,65691
750154,1,1,28.47229,81.31036,1,318754
100399,1,1,33.855851,112.144684,1,324586
750130,7,2,28.43779,81.47464,1,611377
100447,7,1,27.99635,82.38209,1,354047
100400,5,1,33.884328,112.147784,1,374499
304,7,0,38.779413,107.952175,1,58672
302,1,0,39.430691,104.966383,1,44622
100447,3,2,27.99635,82.38209,1,300127
302,5,0,29.305493,98.621308,1,44802
750130,3,2,28.43779,81.47464,1,680396
100447,3,1,27.99635,82.38209,1,345299
21,7,1,46.593705,112.020482,1,36613
100446,5,3,27.85327,82.32652,1,262889
302,5,0,39.430691,104.966383,1,44802
750130,3,3,28.43779,81.47464,1,762756
100446,5,2,27.85327,82.32652,1,287152
21,7,1,43.5535,109.68235,1,36613
100446,5,1,27.85327,82.32652,1,301216
100446,1,4,27.85327,82.32652,1,90021
750130,3,4,28.43779,81.47464,1,793729
304,3,0,38.779413,107.952175,1,66024
21,7,1,43.1454,70.7897,1,36613
100446,1,3,27.85327,82.32652,1,268141
100446,1,2,27.85327,82.32652,1,220616
750130,7,1,28.43779,81.47464,1,546668
100446,1,1,27.85327,82.32652,1,281944
21,7,1,42.649491,71.379162,1,36613
100400,5,2,33.884328,112.147784,1,326352
100846,1,1,32.588415,110.964879,1,37636
750038,3,3,28.55072,81.59719,1,424274
100452,1,1,28.13092,82.5022,1,277328
100540,3,2,35.17891,111.685158,1,71037
100540,3,1,35.17891,111.685158,1,232576
100537,7,2,35.229794,111.809736,1,88096
23,7,1,42.581991,72.198179,1,124616
100537,7,1,35.229794,111.809736,1,221143
749923,1,2,30.65501,81.66265,1,388180
100537,3,2,35.229794,111.809736,1,99702
100537,3,1,35.229794,111.809736,1,199335
284,1,0,21.474836,214.748364,1,1445025
100526,7,2,35.219693,112.449022,1,50703
23,7,1,41.7758,107.32662,1,124616
100526,7,1,35.219693,112.449022,1,155771
749923,1,3,30.65501,81.66265,1,282844
284,5,0,21.474836,214.748364,1,1576413
100526,3,2,35.219693,112.449022,1,56061
100526,3,1,35.219693,112.449022,1,149808
100523,7,2,35.231907,112.607233,1,148009
23,7,1,33.62085,84.36668,1,124616
285,1,0,21.474836,214.748364,1,577975
749923,5,1,30.65501,81.66265,1,225259
100523,7,1,35.231907,112.607233,1,197680
282,5,0,21.474836,214.748364,1,666907
285,5,0,21.474836,214.748364,1,581956
749923,1,1,30.65501,81.66265,1,240758
24,3,1,30.197229,93.186906,1,82747
100541,7,2,35.17319,111.6468,1,94341
740132,5,3,30.71832,81.66905,1,414739
100541,7,1,35.17319,111.6468,1,368812
281,1,1,33.85114,84.50887,1,111949
281,1,1,42.1832,91.2222,1,111949
281,1,1,61.296956,149.541402,1,111949
24,3,1,31.15024,81.49059,1,82747
281,1,2,33.85114,84.50887,1,39789
100541,3,2,35.17319,111.6468,1,206834
281,1,2,42.1832,91.2222,1,39789
281,1,2,61.296956,149.541402,1,39789
281,5,1,33.85114,84.50887,1,88308
281,5,1,42.1832,91.2222,1,88308
100541,3,1,35.17319,111.6468,1,376054
24,3,1,30.638466,87.801841,1,82747
281,5,1,61.296956,149.541402,1,88308
281,5,2,33.85114,84.50887,1,68929
281,5,2,42.1832,91.2222,1,68929
281,5,2,61.296956,149.541402,1,68929
100540,7,2,35.17891,111.685158,1,101869
282,1,0,21.474836,214.748364,1,804378
100540,7,1,35.17891,111.685158,1,213781
100451,7,3,28.01417,82.61363,1,184266
100523,3,2,35.231907,112.607233,1,61321
100523,3,1,35.231907,112.607233,1,146762
100500,3,2,34.718732,114.46259,1,71870
287,5,0,21.474836,214.748364,1,739934
750010,7,1,35.114029,93.593178,1,22953
100500,3,1,34.718732,114.46259,1,150507
287,5,0,34.098983,98.164447,1,739934
23,3,1,33.377872,80.618367,1,127111
100455,5,2,31.43863,110.966407,1,198422
100455,5,1,31.43863,110.966407,1,258552
750038,3,1,28.55072,81.59719,1,445530
288,1,0,21.474836,214.748364,1,663970
100455,1,2,31.43863,110.966407,1,189819
100455,1,1,31.43863,110.966407,1,469435
23,3,1,30.851887,88.404627,1,127111
288,1,0,33.858846,97.943022,1,663970
100452,5,2,28.13092,82.5022,1,293033
288,5,0,21.474836,214.748364,1,744225
750038,3,2,28.55072,81.59719,1,405491
100452,5,1,28.13092,82.5022,1,289134
288,5,0,33.858846,97.943022,1,744225
100452,1,2,28.13092,82.5022,1,281568
289,1,0,21.474836,214.748364,1,1246881
23,3,1,33.62085,84.36668,1,127111
23,7,1,33.377872,80.618367,1,124616
100500,7,1,34.718732,114.46259,1,170331
287,1,0,34.098983,98.164447,1,657729
749923,5,2,30.65501,81.66265,1,418958
286,1,0,21.474836,214.748364,1,849903
100515,7,2,35.161204,113.596188,1,56373
100515,7,1,35.161204,113.596188,1,154276
286,1,0,34.1033,98.542058,1,849903
23,7,1,30.851887,88.404627,1,124616
749923,5,3,30.65501,81.66265,1,307606
100515,3,2,35.161204,113.596188,1,66049
100515,3,1,35.161204,113.596188,1,118315
286,5,0,21.474836,214.748364,1,933885
100509,7,2,35.167353,114.074499,1,60571
23,3,1,42.581991,72.198179,1,127111
286,5,0,34.1033,98.542058,1,933885
750006,1,1,35.178669,93.156412,1,88490
100509,7,1,35.167353,114.074499,1,144560
100509,3,2,35.167353,114.074499,1,76274
287,1,0,21.474836,214.748364,1,657729
23,3,1,41.7758,107.32662,1,127111
750006,5,1,35.178669,93.156412,1,86480
100509,3,1,35.167353,114.074499,1,141459
100500,7,2,34.718732,114.46259,1,35226
750010,3,1,35.114029,93.593178,1,23095
729905,1,2,30.13464,81.53441,1,1155569
25,5,2,31.771645,85.184892,1,86580
245,7,0,40.40665,104.935902,1,880948
101206,1,5,33.48647,112.263625,1,264727
101206,1,4,33.48647,112.263625,1,672272
222,1,0,38.3566,107.80018,1,101928
28,5,1,34.464705,87.753488,1,45981
